Subject_ID,probe,Block1 (S1),Filter Used for Block 1 (S1),Block2 (S1),Filter Used for Block 2 (S1),Block1 (S2),Filter Used for Block 1 (S2),Block2 (S2),Filter Used for Block 2 (S2),Block1 (S3),Filter Used for Block 1 (S3),Block2 (S3),Filter Used for Block 2 (S3)
NE159,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE160,CCHUNB6A,1084.0,0.8,2103,0.8,,,,,,,,
NE160,CCHUNB2,1084.0,0.7,2103,0.7,,,,,,,,
NE160,CCHUNB3,1084.0,0.5,2103,0.5,,,,,,,,
NE160,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.5,2103,0.6,,,,
NE160,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE161,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE161,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE161,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE161,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE161,CCHUNB3,1084.0,0.3,2103,0.4,,,,,,,,
NE161,CCHUNB3,1084.0,0.8,2103,0.7,1084,"0.9 Good for A & B, 0.5 Good for C & D",2103,"0.8 Good for A & B, 0.6 Good for C, 0.3 Good for D",1084,0.4,2103,0.5
NE161,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE161,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE162,CCHUNB6A,1084.0,0.4,2103,0.5,1084,,2103,,1084,,2103,
NE162,CCHUNB6A,1084.0,0.6,2103,0.8; 0.5,,,,,,,,
NE162,CCHUNB6A,1084.0,0.8,2103,"1.3 Good for B, 1.1 Good for C, 0.9 Good for A & D",,,,,,,,
NE162,CCHUNB2,1084.0,0.5,2103,"1.0 Good for A & B, 0.6 Good for C, 0.5 Good for D",,,,,,,,
NE162,CCHUNB2,1084.0,0.5,2103,"0.7Good for A,B,C; 0.4Good for D",,,,,,,,
NE162,CCHUNB2,1084.0,0.4,2103,"0.4 Good for A & B, 0.2 Good for C & D",,,,,,,,
NE162,CCHUNB3,1084.0,0.5,2103,0.4,1084,0.6 Good for A & B; 0.1 Good for C & D,2103,"0.4 Good for A & B, 0.1 Good for C & D",,,,
NE162,CCHUNB3,1084.0,0.1,2103,"0.5 Good for A & B, 0.1 Good for C & D",1084,0.4,0.4,,,,,
NE162,CCHUNB1,1084.0,0.4,2103,"0.4 Good for A, B & C, 0.2 Good for D",1084,"0.5 Good for A, 0.8 Good for B, 0.2 Good for C & D",2103,"0.9 Good for A, 0.6 Good for B, 0.2 Good for C & D",,,,
NE162,CCHUNB1,1084.0,0.3,2103,"0.7 Good for A, B & C, 0.3 Good for D",,,,,,,,
NE163,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE163,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE163,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE163,CCHUNB3,1084.0,0.1,2103,0.1,,,,,,,,
NE163,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE163,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE163,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE164,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE164,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE164,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE164,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE164,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE164,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE164,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE164,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE165,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE165,CCHUNB3,1084.0,0.1,2103,0.1,,,,,,,,
NE165,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE165,CCHUNB1,1084.0,0.1,2103,0.1,,,,,,,,
NE165,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE166,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE166,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE166,CCHUNB3,1084.0,0.3,2103,"0.3 Good for A & B, 0.1 Good for C & D",,,,,,,,
NE166,CCHUNB3,1084.0,0.1,2103,0.1,,,,,,,,
NE166,CCHUNB1,1084.0,0.1,2103,0.1,,,,,,,,
NE166,CCHUNB1,1084.0,0.1,2103,0.1,,,,,,,,
NE166,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE167,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE167,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE167,CCHUNB1,1084.0,0.3,2103,"0.4 Good for A, B & C, 0.1 Good for D",,,,,,,,
NE167,CCHUNB1,1084.0,0.3,2103,"0.4, 0.1",1084,0.5,2103,0.5,,,,
NE168,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE168,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE169,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE169,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE169,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE169,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE169,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE169,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE170,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE170,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE170,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE170,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE170,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE170,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE170,CCHUNB1,1084.0,0.3,2103,0.2,,,,,,,,
NE171,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE171,CCHUNB2,1084.0,0.1,2103,"0.5 Good for A, B & C, 0.1 Good for D",1084,0.6,2103,0.7,,,,
NE171,CCHUNB2,1084.0,0.4,2103,"0.8 Good for A & B, 0.4 Good for C & D",1084,0.8,2103,0.9,,,,
NE171,CCHUNB2,1084.0,0.3,2103,"0.7 Good for A & B, 0.2 Good for C & D",1084,0.2,2103,0.2,,,,
NE171,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE171,CCHUNB1,1084.0,0.1,2103,"0.3 Good for A, B & C, 0.1 Good for D",,,,,,,,
NE171,CCHUNB1,1084.0,0.1,2103,"0.5 Good for A & B, 0.1 Good for C & D",1084,0.4,2103,0.4,,,,
NE172,CCHUNB6A,1084.0,0.5,2103,0.5,1084,1.0,2103,1.0,,,,
NE172,CCHUNB6A,1084.0,0.8,2103,"1.0 Good for A, B & C, 0.8 Good for D",,,,,,,,
NE172,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE172,CCHUNB3,1084.0,0.5,2103,0.5,,,,,,,,
NE172,CCHUNB3,1084.0,0.3,2103,0.4,,,,,,,,
NE172,CCHUNB3,1084.0,0.2,2103,"0.3 Good for A, B & C, 0.2 Good for D",1084,0.3,2103,0.4,,,,
NE172,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE172,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE172,CCHUNB1,1084.0,0.2,2103,0.2,1084,0.3,2103,0.3,,,,
NE173,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE173,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE173,CCHUNB3,1084.0,0.2,2103,0.3,,,,,,,,
NE173,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.3,2103,0.3,,,,
NE173,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE174,CCHUNB6A,1084.0,0.4,2103,0.5 nd,1084,0.5 nd,2103,0.6nd,,,,
NE174,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE174,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE174,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE175,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE175,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE175,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE175,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE175,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE175,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE175,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE175,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE176,CCHUNB6A,1084.0,0.9,2103,1.0; 0.8,,,,,,,,
NE176,CCHUNB6A,1084.0,0.8,2103,0.7; 0.8,,,,,,,,
NE176,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE176,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE176,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE176,CCHUNB1,1084.0,0.3,2103,0.2,,,,,,,,
NE177,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE177,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE177,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE177,CCHUNB1,1084.0,0.2,2103,0.2,1084,0.3,2103,0.3,,,,
NE178,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE178,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE178,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE178,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE178,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE178,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE178,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE178,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE179,CCHUNB6A,1084.0,0.5,2103,O.6,,,,,,,,
NE179,CCHUNB6A,1084.0,0.6,2103,0.7,,,,,,,,
NE179,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE179,CCHUNB2,1084.0,0.4,2103,0.5,,,,,,,,
NE179,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE179,CCHUNB2,1084.0,0.7,2103,"0.7 Good for A & D, 0.8 Good for B & C",,,,,,,,
NE179,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE179,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE179,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE179,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE179,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE180,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE180,CCHUNB6A,1084.0,0.7,2103,0.8,,,,,,,,
NE180,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE180,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE180,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE180,CCHUNB1,1084.0,0.3,2103,0.2,,,,,,,,
NE180,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE181,CCHUNB3,1084.0,0.2,2103,"0.2 Good for A & B, No Filter Good for C & D",,,,,,,,
NE181,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE182,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE182,CCHUNB3,1084.0,0.1,2103,0.3,,,,,,,,
NE182,CCHUNB3,1084.0,0.1,2103,0.1,,,,,,,,
NE183,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE183,CCHUNB2,1084.0,0.5,2103,0.4,,,,,,,,
NE183,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE183,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE184,CCHUNB6A,1084.0,0.8,2103,0.7; 0.9,,,,,,,,
NE184,CCHUNB6A,1084.0,0.9,2103,1.0/0.8,,,,,,,,
NE184,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE184,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE184,CCHUNB6A,1084.0,0.7,2103,"0.9 Good for C & D, 0.7 Good for A & B",,,,,,,,
NE184,CCHUNB2,1084.0,0.4,2102,0.7,,,,,,,,
NE184,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE184,CCHUNB2,1084.0,0.3,2103,0.4,,,,,,,,
NE184,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE184,CCHUNB2,1084.0,0.5,2103,0.6,,,,,,,,
NE184,CCHUNB2,1084.0,0.7,2103,0.7,,,,,,,,
NE184,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE184,CCHUNB3,1084.0,0.3,2103,0.3,1084,0.3,2103,0.3,,,,
NE184,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE184,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE184,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE185,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE185,CCHUNB2,1084.0,0.3,2103,0.2,,,,,,,,
NE185,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE185,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE185,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE185,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE185,CCHUNB3,1084.0,0.4,2103,0.4,,,,,,,,
NE186,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE186,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE186,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE187,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE187,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE187,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE187,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE187,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE187,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE187,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE187,CCHUNB3,1084.0,0.2,2103,"0.2 Good for A, B & C, 0.1 Good for D",1084,"0.2 Good for A & B, 0.1 Good for C & D",2103,"0.2 Good for A & B, 0.1 Good for C & D",,,,
NE187,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE188,CCHUNB6A,1084.0,0.6,2103,0.7,,,,,,,,
NE188,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE188,CCHUNB2,1084.0,0.5,2103,0.6,,,,,,,,
NE188,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE188,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE188,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE188,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE189,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE189,CCHUNB6A,1084.0,0.3,2103,0.2,,,,,,,,
NE189,CCHUNB2,1084.0,0.3,2103,0.2,,,,,,,,
NE189,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE189,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE189,CCHUNB3,1084.0,0.1,2103,0.1,1084,No Filter,2103,No Filter,,,,
NE189,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE189,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE190,CCHUNB2,1084.0,0.5,2103,"0.6 Good for A, B & C, 0.4 Good for D",,,,,,,,
NE190,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE190,CCHUNB2,1084.0,0.5,2103,0.5,1084,0.5,2103,0.5,,,,
NE190,CCHUNB3,1084.0,0.1,2103,"0.3 Good for A & B, 0.1 Good for C & D",1084,0.3,2103,0.3,,,,
NE190,CCHUNB3,1084.0,0.1,2103,"0.3 Good for A & B, 0.1 Good for C & D",1084,0.4,2103,0.4,,,,
NE191,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE191,CCHUNB6A,1084.0,0.3,2103,0.5,,,,,,,,
NE191,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE191,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE191,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE191,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE191,CCHUNB3,1084.0,0.4,2103,0.5,,,,,,,,
NE191,CCHUNB3,1084.0,0.2,2103,0.2,1084,0.1,2103,0.1,,,,
NE191,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE192,CCHUNB6A,1084.0,0.5,2103,0.6,1084,0.3;0.5,2103,0.3; 0.4,,,,
NE192,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE192,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE192,CCHUNB2,1084.0,0.2,2103.0,0.2,,,,,,,,
NE192,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE192,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE192,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE192,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE192,CCHUNB3,1084.0,0.1,2103,0.1,,,,,,,,
NE192,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE193,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE193,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE193,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE193,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE193,CCHUNB2,1084.0,0.1,2103,0.1,,,,,,,,
NE193,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE193,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE193,CCHUNB3,1084.0,0.2,2103,0.2,1084,0.4,2103,0.4,,,,
NE193,CCHUNB3,1084.0,0.1,2103,0.1,,,,,,,,
NE193,CCHUNB3,1084.0,0.1,2103,0.1,,,,,,,,
NE194,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE194,CCHUNB2,1084.0,0.3,2103,"0.7 Good for A & B, 0.4 Good for C & D",1084,0.2,2103,0.3,,,,
NE194,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE194,CCHUNB3,1084.0,0.4,2103,0.4,,,,,,,,
NE194,CCHUNB3,1084.0,0.5,2103,0.6,1084,0.5,2103,0.3,,,,
NE194,CCHUNB3,1084.0,0.5,2103,0.5,1084,0.5,2103,0.5,,,,
NE195,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE195,CCHUNB3,1084.0,0.4,2103,0.4,1084,0.4,2103,0.4,,,,
NE196,CCHUNB6A,1084.0,0.7,2103,0.7; 0.8,1084,0.5; 0.2,2103,0.6; 0.2,,,,
NE196,CCHUNB2,1084.0,0.5,2103,"0.5 Good for A,B & C, 0.3 Good for D",,,,,,,,
NE196,CCHUNB2,1084.0,0.4,2103,0.5,,,,,,,,
NE196,CCHUNB2,1084.0,0.7,2103,0.8,1084,"0.6 Good for A & B, 0.3 Good for C & D",2103,"0.7 Good for A & B, 0.3 Good for C & D",,,,
NE196,CCHUNB2,1084.0,0.4,2103,"0.6 Good for A, B & C, 0.4 Good for D",1084,0.8,2103,"0.6 Good for A & B, 0.9 Good for C & D",,,,
NE196,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE196,CCHUNB3,1084.0,0.3,2103,"0.3 Good for A, B & C, 0.2 Good for D",1084,"0.3 Good for A & B, No Filter Good for C & D",2103,"0.4 Good for A & B, No Filter Good for C & D",,,,
NE196,CCHUNB3,1084.0,0.2,2103,0.3,,,,,,,,
NE197,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE197,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE197,CCHUNB2,1084.0,0.3,2103,0.3,1084,0.3,2103,0.3,,,,
NE197,CCHUNB2,1084.0,0.3,2103,0.3,1084,0.3,2103,0.3,,,,
NE197,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE197,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE197,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE197,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE197,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE197,CCHUNB3,1084.0,0.1,2103,0.1,,,,,,,,
NE198,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE198,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE198,CCHUNB2,1084.0,0.5,2103,0.6,,,,,,,,
NE198,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE198,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE199,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE199,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE199,CCHUNB2,1084.0,0.6,2103,0.6,,,,,,,,
NE199,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE199,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE199,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE200,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE200,CCHUNB2,1084.0,0.2,2103,0.2,1084,0.4,2103,"0.5 Good for A & B, 0.3 Good for C & D",,,,
NE200,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE200,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE200,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE200,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE200,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE200,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE201,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE201,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE201,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE201,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE201,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE201,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE201,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE202,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE202,CCHUNB2,1084.0,0.6,2103,0.6,,,,,,,,
NE202,CCHUNB2,1084.0,0.6,2103,0.6,,,,,,,,
NE202,CCHUNB2,1084.0,0.6,2103,"0.6 Good for A, B & C, 0.5 Good for D",1084,0.5,2103,0.5,,,,
NE202,CCHUNB2,1084.0,0.8,2103,"0.8 Good for A, B & C, 0.6 Good for D",,,,,,,,
NE202,CCHUNB2,1084.0,0.5,2103,"0.7GOOD FOR ABC, 0.5GOOD FOR D",,,,,,,,
NE202,CCHUNB2,1084.0,0.5,2103,0.7GOOD FOR ABC; O.5GOOD FOR D,,,,,,,,
NE202,CCHUNB2,1084.0,0.9,2103,1.0,1084,0.9,2103,"0.7 ND Good for A, C & D, 0.8 Good for B",,,,
NE202,CCHUNB2,1084.0,0.5,2103,0.5,1084,"0.9 Good for A & B, 0.8 Good for C and D",2103,"0.9 Good for A,B & C, 0.5 Good for D",,,,
NE202,CCHUNB3,1084.0,0.3,2103,0.4,1084,0.5,2103,0.6,,,,
NE203,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE203,CCHUNB2,1084.0,0.5,2103,0.5,1084,0.5,2103,0.6,,,,
NE203,CCHUNB2,1084.0,0.2,2103,"0.5 Good for A & B, 0.2 Good for C & D",,,,,,,,
NE203,CCHUNB3,1084.0,0.2,2103,0.3,,,,,,,,
NE204,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE204,CCHUNB2,1084.0,0.5,2103,0.4,,,,,,,,
NE204,CCHUNB3,1084.0,0.1,2103,0.1,,,,,,,,
NE204,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE205,CCHUNB6A,1084.0,0.7,2103,,,,,,,,,
NE205,CCHUNB6A,1084.0,0.5,2103,0.5,1084,0.6,2103,0.6good for ABC; 0.8good for D,,,,
NE205,CCHUNB6A,1084.0,0.5,2103,0.5,1084,0.5,2103,0.6,,,,
NE205,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE205,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE205,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE205,CCHUNB2,1084.0,0.5,2103,0.5,1084,0.5,2103,0.6,,,,
NE205,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE205,CCHUNB2,1084.0,0.3,2103,"0.6 Good for A, B & C, 0.3 Good for D",,,,,,,,
NE205,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE205,CCHUNB3,1084.0,0.1,2103,"0.4 Good for A, B & C, 0.1 Good for D",,,,,,,,
NE205,CCHUNB3,1084.0,0.3,2103,0.3,1084,"0.3 Good for A, B & C, No Filter Good for D",2103,"0.3 Good for A, B & C, No Filter Good for D",,,,
NE206,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE206,CCHUNB2,1084.0,0.5,2103,0.5,1084,0.3,2103,0.5,,,,
NE206,CCHUNB2,1084.0,0.3,2103,0.5,,,,,,,,
NE206,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE206,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE206,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE206,CCHUNB3,1084.0,0.3,2103,0.2,1084,No Filter,2103,No Filter,,,,
NE206,CCHUNB3,1084.0,0.1,2103,0.1,,,,,,,,
NE207,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE207,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE207,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE207,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE207,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE207,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE207,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE207,CCHUNB3,1084.0,0.2,2103,"0.3 Good for A, B & C, 0.1 Good for D",,,,,,,,
NE208,CCHUNB6A,1084.0,0.7,2103,0.7,,,,,,,,
NE208,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE208,CCHUNB2,1084.0,0.4,2103,0.5,1084,0.6,2103,0.6,,,,
NE208,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE208,CCHUNB2,1084.0,0.4,2103,"0.4 Good for A & B, 0.3 Good for C & D",,,,,,,,
